PG.ProteinGroups,[1] 22_0430_001_SSL2_ND_Non_23_01.wiff.PG.Quantity,[2] 22_0430_002_SSL2_ND_Inj_27_01.wiff.PG.Quantity,[3] 22_0430_003_SSL2_ND_Non_24_01.wiff.PG.Quantity,[4] 22_0430_004_SSL2_ND_Inj_28_01.wiff.PG.Quantity,[5] 22_0430_005_SSL2_ND_Non_25_01.wiff.PG.Quantity,[6] 22_0430_006_SSL2_ND_Inj_29_01.wiff.PG.Quantity,[7] 22_0430_007_SSL2_ND_Non_26_01.wiff.PG.Quantity,[8] 22_0430_008_SSL2_ND_Inj_30_01.wiff.PG.Quantity
A0A0R4J1Q7;G3X9S2;P06802;P06802-2,5.81673336,1.498995662,Filtered,1.367418051,2.167049885,1.728835225,Filtered,Filtered
A0A0R4J1R7,13.1435194,4.226989746,12.45627022,6.261147499,13.42796707,6.573516846,12.6628561,Filtered
A0A0R4J1W0;B7ZWM6;Q3UTJ2;Q3UTJ2-4,17.80571747,26.55854034,13.82230663,19.45181847,16.10634041,26.53510857,11.48449802,Filtered
A0A0R4J1W7;G3X8W7;Q8BGZ4,NaN,Filtered,1.444129467,10.10276604,Filtered,20.28034019,3.088706493,Filtered
A0A0R4J1Y3;E0CYN9;Q8BWU5,14.04388523,12.66554832,12.00123405,11.29180431,9.324475288,11.03429794,10.09234905,Filtered
A0A0R4J1Z3;Q9CR67,49.91920853,38.14242935,65.41625214,52.17823792,57.24221802,28.25434875,44.88279724,Filtered
A0A0R4J203;P18894,571.3915405,368.9782104,669.2481689,199.287323,656.8128052,341.8841553,545.492981,707.0611572
A0A0R4J259;Q7TMK9-2,158.7166595,272.8612061,131.4237366,274.5885315,122.1652374,251.3221893,148.785141,Filtered
A0A0R4J263;O35083,14.4702282,2.031580448,10.49761391,5.167354584,7.911484718,7.891388893,11.38092422,Filtered
A0A0R4J275;Q7TMF3,121.6069946,112.8297195,107.8454056,72.49049377,117.5828629,55.86676788,115.5688019,Filtered
A0A0R4J293;Q9JLF6,19.42105865,16.83491325,22.45149803,20.71652794,20.1301136,14.79429817,21.23750114,Filtered
A0A0R4J2A1,41.0153923,13.11267376,13.76409531,60.19944382,16.45684242,25.50894737,31.07820511,Filtered
A0A0R4J2B2;Q6WVG3,44.52233124,99.88110352,36.36436081,117.4838409,39.32459259,85.38098145,51.58813477,Filtered
A0A0U1RNF2;A2RTH5,12.65424728,4.804192543,14.16435814,11.53146648,11.97719383,15.50954533,11.90025139,Filtered
A0A0U1RNK7;A2A9M4;A2A9M5;E9PX48;Q8R1A4;Q8R1A4-2,1.361116648,1.641461492,Filtered,3.676222801,Filtered,NaN,8.100577354,Filtered
A0A0U1RNL7;A0A0U1RPT4;D3Z7R0;O55028,4.576700687,8.097887039,15.30867767,8.094005585,11.33367729,6.909107685,9.374961853,Filtered
A0A0U1RNS7;A0A0U1RPF7;D3YWG5;D3YY06;D3YZ84;D6RH65;H7BX14;Q8BMZ5;Q8BMZ5-2,5.042294979,5.016283989,1.661605716,10.73948574,NaN,12.52960014,6.216547966,Filtered
A0A0U1RP13;Q8VDP6,24.18545914,9.049754143,20.04477119,23.8248558,10.45131969,16.43094254,4.788349152,Filtered
A0A0U1RP30;Q8K2F8,3.145573854,27.06838608,Filtered,4.341145515,Filtered,7.859836578,Filtered,Filtered
A0A0U1RPL0;E9Q5Q0;Q3TGG2;Q7TQH0;Q7TQH0-2;Q7TQH0-3,8.328072548,14.12566566,13.48424911,12.98146725,5.853889942,13.42447948,5.813868046,Filtered
A0A0X1KG62;Q8C4Y3,6.635610104,6.174207687,4.805603027,14.57630348,2.030833244,8.534729004,3.537024736,Filtered
A0A0X1KG66;A0A0X1KG67;Q3TAS6;Q3TAS6-2,2.014926195,0.973513544,3.675452471,2.176388741,2.590208054,2.569422722,1.030017138,Filtered
A0A140LHA2;Q9WVA3,19.72071648,41.69266891,19.84026718,57.79642868,17.84356689,42.32439041,18.6625061,Filtered
A0A140LHG8;A0A140LHR3;A0A140LJ01;Q9CYN2,49.23617554,64.42219543,49.83393478,46.56192398,30.05011749,55.69730759,63.36143112,Filtered
A0A140LHL5;Q8VDQ8;Q8VDQ8-2;Q8VDQ8-3,9.379879951,13.9726944,11.67114639,14.2159853,7.132463455,11.12166023,10.13583755,Filtered
A0A140LHU9;A0A140LI54;Q3TRM4;Q3TRM4-2;Q3TRM4-3,8.280380249,2.816010714,6.656076431,2.229505301,3.82011652,2.562621832,2.036144018,Filtered
A0A140LIF0;P97478;Q3TYT1,24.01593971,24.92275429,15.75502586,16.07229996,25.47152519,10.84545612,11.33548927,Filtered
A0A140LIS5;Q3UL36;Q3UL36-2,15.33096981,16.71464729,12.48666096,23.52137375,11.98906994,23.34967804,13.45708847,Filtered
A0A140LIU4;P56392,74.39293671,9.797867775,82.04299927,32.09178162,74.42937469,23.10100937,43.53845215,Filtered
A0A140LJB7;B1ATU4;G3UXW9;Q3MIA8;Q99LD4;Q99LD4-2,23.91989899,51.37345505,12.61745071,31.9963932,16.27733803,24.91940308,15.65246296,Filtered
A0A140T8I9;E9Q3L2,10.91508198,8.795183182,17.1246357,8.50435257,11.80470085,13.02735806,14.46583652,Filtered
A0A140T8J4;Q9R257,56.78427505,26.91822052,49.28410721,51.33120346,36.31106186,47.00763702,43.03118134,Filtered
A0A140T8K6;Q6ZWZ4,186.6256104,179.8118134,193.6793518,202.3685455,178.7590485,218.9202728,152.2964935,Filtered
A0A140T8M7;P62751,195.815155,235.5194855,190.4015656,279.0923462,164.5135803,254.943634,170.4666748,Filtered
A0A140T8N9,4.927889824,2.527647734,14.10511971,83.93584442,8.104959488,14.91348171,4.057398796,Filtered
A0A140T8T4;P51410,82.38401031,84.73432922,81.36457062,132.8459778,85.60131836,114.4411621,73.48952484,Filtered
A0A140T8V1;P11404,707.196228,228.4892731,628.0115967,77.92588043,630.463623,317.1381836,560.3476563,Filtered
A0A140T8V3;Q60931,202.132431,217.6943207,197.6363068,300.8018188,171.5706024,192.4177551,199.0996094,Filtered
A0A171EBL2;E9Q555,Filtered,5.950416565,NaN,4.520498276,1.634837508,4.43587923,2.082763195,Filtered
A0A171KXD3;Q9JIF0;Q9JIF0-2;Q9JIF0-3,18.41649437,27.88255882,14.63269138,68.16151428,12.17567825,52.23132324,18.06655693,Filtered
A0A1B0GQV5;P05367,153.5504761,163.9455719,14.47962093,974.4412231,73.76771545,764.8538208,181.7967072,Filtered
A0A1B0GR11;Q93092,145.4752808,208.433548,137.462738,154.8609009,150.2671814,155.3021088,128.8108368,Filtered
A0A1B0GRC0;A0A1B0GSI7;P02463,16.36495972,4.730219364,14.09088516,80.76538086,1.750677705,12.94747257,3.16134572,Filtered
A0A1B0GRP7;Q9Z2Y8,116.1312866,78.05452728,113.4292297,43.88246155,101.3318329,93.56328583,92.37225342,Filtered
A0A1B0GRU8;Q9R1C7;Q9R1C7-2,13.71260738,16.76811218,10.24281311,22.97727585,8.329182625,21.77563477,12.62082958,Filtered
A0A1B0GRX1;P70677,8.147072792,19.23924828,9.773807526,30.42525101,12.80445385,25.55532265,11.62360477,Filtered
A0A1B0GRY5;D3YVQ5;Q8R104;Q8R104-2,11.80280685,2.751581907,7.615603924,2.025665998,8.618179321,2.641311407,11.43688202,Filtered
A0A1B0GS13;A0A1B0GT81;A0A1B0GTA4;Q07813,4.699285984,4.839118481,3.388682604,1.503625631,NaN,2.824501514,2.178318977,Filtered
A0A1B0GS18;Q3UL50;Q8VCG3,7.292870998,Filtered,Filtered,Filtered,5.96822834,3.78963542,1.666996241,Filtered
A0A1B0GSH8,26.5044384,7.09294796,13.84873676,41.57574844,13.15551376,21.28178406,14.77240944,Filtered
A0A1B0GSU0;Q571I9,19.77858162,15.19912529,19.18237305,30.88853264,23.20082474,20.38735008,24.98980331,Filtered
A0A1B0GSX7;Q6PFD9,Filtered,2.60164237,10.71356583,5.713275433,10.57457447,8.602089882,1.563461423,Filtered
A0A1B0GT92;Q9Z1E4,5.82831049,6.782827854,5.390229702,5.021289825,7.89161253,3.309045553,4.805498123,Filtered
A0A1B0GX25;Q9Z2V5,13.88432789,19.75402832,11.51133919,18.78988266,16.84825516,20.59492111,12.27562523,Filtered
A0A1B0GX81;G3UYQ2;G3UZT6;Q3UF95;Q9Z1R2,16.29111099,24.62603951,18.42024803,33.11619949,14.7352066,30.43451309,16.39826393,Filtered
A0A1C7CYU8;H9H9R5;P26262,2.458297968,1.528488159,2.548909426,26.671772,1.877055287,3.133479834,1.709605813,Filtered
A0A1C7CYV0;Q99K51,70.36089325,103.3181229,65.92886353,69.53216553,73.90491486,83.463974,56.8477478,Filtered
A0A1D5RL92;G5E8I8;Q8CGZ0,11.36037254,13.93409824,13.325881,34.2584343,12.74747658,33.02397156,21.49564934,Filtered
A0A1D5RLE4;A0A1D5RM55;A0A1D5RM74;O54833,8.250101089,9.287660599,4.143204689,5.630556107,Filtered,7.658150196,3.873996973,Filtered
A0A1D5RLR0;Q9QZE7,5.200286388,9.544732094,8.573114395,11.52165031,11.59583282,14.0893755,2.95795393,Filtered
A0A1D5RLS1;Q60902;Q60902-2;Q60902-3;Q60902-4,5.475724697,5.348778725,NaN,3.704474211,3.460077047,4.294023514,5.132425785,Filtered
A0A1D5RLY2;Q80WQ2,6.24222374,12.91336536,4.823595047,8.696395874,4.026386738,6.220981121,10.41063213,Filtered
A0A1D5RLY6;Q8C052,6.250747681,15.91519356,4.843313694,25.60906219,4.825140953,12.64930916,5.891904354,Filtered
A0A1D5RM85;P62717,50.5344429,63.45615005,51.83063507,124.6854401,45.36197662,79.99280548,45.01051331,Filtered
A0A1D5RMJ8;B7ZWL1;Q6ZQ08;Q6ZQ08-2;Q6ZQ08-4,8.905635834,5.245916843,7.935534,5.647521973,3.079306364,4.720633984,5.857300758,Filtered
A0JNY3;Q8BUV3,19.37734604,16.80485153,16.40112877,5.606425285,17.32115746,15.2778759,15.53048611,Filtered
A0PJK7;Q8VHF2;Q8VHF2-2,31.78196526,17.35364723,26.62554169,NaN,39.14004898,17.2472744,25.69857788,Filtered
A1BN54,3.220150232,9.464138031,6.786151886,14.68980503,4.36304903,9.814858437,Filtered,Filtered
A2A432;E9PXY1,3.519349337,4.289114952,2.134384155,3.682426214,3.76307106,2.124992609,2.133687973,Filtered
A2A4K0;A8XY17;Q9CQ80;Q9CQ80-2,11.66552734,22.17916679,14.66578579,24.22259903,8.34241581,15.48566532,9.326156616,Filtered
A2A4P3;A2A4P4;Q3THG9,14.83856297,3.693165541,16.03798866,11.69221115,13.29820347,9.424082756,5.859704018,Filtered
A2A4U9;Q91Y63,7.634904861,6.173874378,7.027182102,Filtered,11.95057964,4.75846529,3.480192423,Filtered
A2A513;P02535;P02535-2;P02535-3,Filtered,NaN,NaN,Filtered,NaN,Filtered,1,Filtered
A2A547;P84099,148.9438324,219.438446,151.91008,199.8435211,140.9524078,198.795639,146.697052,Filtered
A2A5R2,Filtered,NaN,1,NaN,NaN,3.127624273,0.795152664,Filtered
A2A6M1;Q9CZ28,1.059568763,1.415091991,NaN,4.497890472,1.420318127,2.565946817,Filtered,Filtered
A2A7A7;Q8CFX1,30.48122406,57.79240799,28.51913834,94.37896729,25.06840897,94.17075348,37.03388977,Filtered
A2A7Q5;A6PW84;Q3V1T4;Q3V1T4-3,Filtered,7.55155611,NaN,1.313711524,1.48631382,4.675431728,3.409286499,Filtered
A2A7S7;Q91WQ3,37.81044388,49.78443527,29.92659569,37.17603302,31.25843239,43.55872726,34.50351715,Filtered
A2A813;Q99LX0,446.3922424,500.6670532,477.2377014,181.6017456,484.8540649,436.7991943,396.2700806,Filtered
A2A838;A2A839;A2A841;P48193;P48193-2,35.82227325,19.06656837,34.24642181,23.07269859,35.88578796,20.28597832,29.3414669,Filtered
A2A8E2;Q8BHG2;Q8BHG2-3,20.52480888,31.38490868,11.95674419,21.5132885,19.17586899,26.0481205,16.5148735,Filtered
A2A8T1;A2A977;O88833,6.069397449,3.755942106,13.03898335,2.750619888,8.489096642,6.080827713,2.055236101,Filtered
A2A8V8;A2A8V9;E9PUK6;E9QKA4;Q52KI8;Q52KI8-2,10.34311104,15.26469517,8.507451057,22.62170029,7.787751198,13.3267889,12.0526123,Filtered
A2A998;Q8K182,12.87803841,6.478355885,8.833900452,117.2573166,9.537858963,14.66146278,7.701911449,Filtered
A2A9P6;P24788;P24788-2,NaN,4.705447197,13.95552254,13.52196121,4.707438946,10.72024059,7.350386143,Filtered
A2A9Q2;A6PWC3;Q8BHG1,10.72726727,15.61108589,10.39893246,13.65799999,9.315974236,18.21730042,6.895418167,Filtered
A2A9Z1;A2A9Z2;P11531,1.500765324,7.504853249,4.704692841,NaN,1.950638771,NaN,4.886826038,Filtered
A2AA71;Q3U2P1,8.275527,2.026442051,8.667067528,14.54053497,6.789711475,6.815219879,5.824851513,Filtered
A2AAN0;O35250;O35250-2,3.771724701,6.421345234,6.73195076,17.37332535,7.407781601,5.482212543,5.823007107,Filtered
A2AAN2;Q8BMA6,19.2868824,20.93309593,16.84540558,16.50375366,13.72501755,19.33119583,17.75735283,Filtered
A2ABY3;Q922E4,39.98079681,15.76525116,44.19968033,9.857988358,23.44849968,14.3076086,15.07536316,Filtered
A2ACG7;Q9DBG6,64.91721344,101.336525,68.42446899,130.2915802,57.80545044,86.2084198,66.99263763,Filtered
A2AD84;Q99JT2,40.10399628,29.67639923,28.38961601,48.05783463,33.35925674,40.97826004,33.69101334,Filtered
A2ADH1;F6TBV1;F6WHL0;Q9CQY5;Q9CQY5-2;Q9CQY5-3,24.14853859,27.6903019,31.66058159,40.79514313,25.3402977,29.67682076,26.99813461,Filtered
A2ADR8;Q8R3G1,10.00656509,6.820784092,Filtered,5.485359192,2.052221298,3.172068596,Filtered,Filtered
A2ADS6;A2ADS8;Q63ZW7,1.364921808,3.720360518,4.15809679,4.997023106,1.765311718,1.625010729,1.657483578,Filtered
A2ADY9,8.233743668,9.829364777,4.517540932,10.49399376,5.292570591,8.54199791,4.171789646,Filtered
A2AER8;Q91VJ5,10.2769928,20.96864319,4.297316074,9.75061512,6.234232903,8.106545448,Filtered,Filtered
A2AEW8;A2AEW9,14.13216591,3.340481758,36.58924484,NaN,5.169077396,1.139751792,8.020171165,Filtered
A2AEX6;A2AEX8;P97447,95.43167114,47.3656311,84.63798523,48.00976944,83.57976532,73.1665802,83.13439941,Filtered
A2AFF6;O35638,0.440464377,1.429371953,NaN,NaN,1.543349624,1.500095129,NaN,Filtered
A2AFP5;Q9R0M6,27.89196777,29.5604248,18.04296112,23.02674103,25.60187721,27.65933228,27.87188721,Filtered
A2AFQ0;Q7TMY8;Q7TMY8-3,14.33652782,18.32957268,10.73220539,22.46445274,16.69529915,19.38781166,11.82097244,Filtered
A2AH25;Q5FWK3,100.2871933,99.80723572,103.5654831,143.0297546,98.03803253,154.9509125,104.9942093,Filtered
A2AH85;O08810,371.6491394,669.0532837,340.25354,793.4677124,343.5975647,720.1574097,333.1366577,Filtered
A2AIH8;Q9D711,1.414877176,0.951284885,1.445589304,5.581224918,Filtered,Filtered,Filtered,Filtered
A2AJ72;Q3TIX6,10.64439011,21.73773766,9.64239502,24.05147362,7.537738323,24.95437431,11.50826836,Filtered
A2AJL3;A2AJL3-2;A2AJL4,37.43272018,24.79924011,41.69771576,7.645732403,50.6064682,29.25641251,39.48235703,Filtered
A2AJY2;O35206,58.2566185,91.54407501,48.98962021,286.9230042,57.96767426,148.1481934,61.09960556,Filtered
A2AKI5;P43406,18.72276878,41.26388168,19.34504509,66.04472351,22.13451004,36.39632034,16.26770782,Filtered
A2AKK5;A2AKK5-2,25.83543968,23.91752052,32.08241272,6.369785309,39.31547546,26.29553795,20.74879646,Filtered
A2AKN8,207.4050293,4358.668945,291.8550415,1416.253052,175.7297668,3455.439453,167.9114532,768.6308594
A2AL12;Q8BG05,136.63237,238.6822968,115.4316559,250.5045319,135.9072418,246.5553436,132.7280579,Filtered
A2AL50;Q8C0I1,85.62439728,53.77624893,115.8933563,48.96888733,82.33885193,46.40868759,90.04751587,Filtered
A2AL85;Q8BSY0;Q8CBM2,19.31456375,15.84799671,16.01923752,31.9605999,8.941298485,24.20610619,18.31431198,Filtered
A2ALF0;F6TQL3;Q6NZB0,6.291351795,16.78598404,7.169445038,22.46251869,8.876708984,15.86445236,8.69395256,Filtered
A2AN08;A2AN08-3;A2AN08-5,4.899086475,19.40436745,8.758437157,10.42843437,Filtered,12.58468342,7.205410957,Filtered
A2AN37;P52623,15.63912296,14.33666325,19.93388748,11.83970356,12.7281208,17.17418098,14.8188715,Filtered
A2AP32;Q3UIU2,73.3555603,57.32162857,104.1854172,53.20217514,72.92064667,29.61832428,63.33523941,Filtered
A2AP78;O54879,24.96298409,87.21108246,15.66674519,55.66533279,20.82369804,57.79023361,19.71711159,Filtered
A2API8;F7AA26;O54931;O54931-2;O54931-3;O54931-4;O54931-5,14.26752949,13.16649532,15.52013874,14.31598186,18.78426552,22.17374611,10.71354103,Filtered
A2APM1;A2APM2;A2APM3;A2APM4;A2APM5;E9QKM8;P15379;P15379-10;P15379-11;P15379-2;P15379-3;P15379-4;P15379-5;P15379-6;P15379-7;P15379-8;P15379-9;Q3U8S1;Q80X37,7.867202759,17.36456871,5.198867321,14.0252552,9.695102692,11.3126545,10.61554527,Filtered
A2APT9,9.165246964,1.389275551,1.97898829,11.25634098,7.81385231,6.903376579,1.471560955,Filtered
A2AQ19,NaN,Filtered,Filtered,2.037768126,NaN,1,Filtered,Filtered
A2AQ50;A2AQ51;A2AQ52;P55014;P55014-3;P55014-4,274.0516052,71.91490173,272.5028992,92.81906128,263.7680969,31.21179008,192.2401428,Filtered
A2AQJ8;Q8BVW0,NaN,1,NaN,Filtered,NaN,0.653316796,2.59620738,Filtered
A2AQN4;A2AQN5;Q9QXG4,97.41007233,85.75256348,98.48280334,39.44663239,103.1581573,76.68941498,88.61520386,Filtered
A2AQR0;Q64521,126.0178986,85.08602142,138.2570038,156.7150879,130.6400452,78.33453369,97.3684845,Filtered
A2AQY8;Q8BTY1,48.73449707,30.89180946,49.5079155,9.85473156,46.7121315,28.51680756,54.92098236,Filtered
A2AQZ5;A2AQZ7;Q9DB26,48.13541031,44.50465012,70.76939392,17.08763123,72.3053894,37.79285812,34.23186874,Filtered
A2AR02,5.761879921,8.114221573,Filtered,13.42751503,Filtered,4.23762989,Filtered,Filtered
A2ARI0;Q8C0L0,272.410675,27.55410385,280.5654907,129.74263,82.70330048,105.0322723,143.6508636,Filtered
A2ARV4,619.2000732,449.9878845,684.4721069,621.6871338,641.2642212,408.738739,666.6494751,114.2129898
A2AS44;A2AS45;Q68FH0;Q68FH0-2,6.004751205,3.065494776,1.550325036,Filtered,4.461397648,2.862039089,2.965295553,Filtered
A2AS98;P28660;P28660-2,38.72852325,26.07595253,28.45715523,35.13360596,16.52504921,35.32403946,24.08978653,Filtered
A2ATI9;Q99JX3,9.285693169,5.742328644,12.75977802,17.7079258,7.742246151,11.56360245,8.361215591,Filtered
A2ATP5;A2ATP6;G8JL68;Q8C854;Q8C854-3,12.52936459,32.33188629,14.35241699,34.09992981,15.9511261,21.63368797,16.30672073,Filtered
A2ATQ5;P53995,Filtered,4.453189373,Filtered,2.760669231,Filtered,1.546102881,NaN,Filtered
A2ATU0,64.23941803,33.04452896,65.6186676,17.61961937,60.79080582,28.59990692,57.84721375,Filtered
A2ATU9;Q8BY71,NaN,Filtered,Filtered,1,NaN,Filtered,NaN,Filtered
A2AU62;Q64012;Q64012-2,18.28545952,78.91313934,18.28397369,59.95238113,24.70275307,50.46844101,19.01947212,Filtered
A2AUD5;Q3TAI4;Q9CYZ2,28.87555122,53.39340591,34.10166931,34.03013229,30.84719086,47.9672699,23.92580986,Filtered
A2AUK7;A2AUK8;Q9Z2H5-2;Q9Z2H5-3,26.64018631,28.96390533,31.93953896,16.92361069,27.1165905,17.43185997,28.42191315,Filtered
A2AUM6;P16254,11.32834721,6.546222687,8.792535782,6.90315485,7.208611488,15.84349728,8.810361862,Filtered
A2AV19;Q8VBV3,1.058499932,0.812999129,NaN,3.191724062,NaN,3.71828866,1.606575489,Filtered
A2AVJ7;Q99PL5,58.95544052,102.8128738,60.06538391,157.465683,56.51435471,124.3855286,85.35749054,Filtered
A2AVR6;Q8VHQ9,13.40430927,4.833935261,21.11242294,7.57775116,7.69890976,8.594938278,11.55892754,Filtered
A2AW05;Q08943;Q08943-2,15.9911747,30.82048607,10.819067,37.17582321,14.33347416,31.54466629,15.35104179,Filtered
A2AWA9,4.444648743,10.63454056,4.070658207,5.372640133,8.337759018,5.357265472,9.450514793,Filtered
A2AWI7;A2AWI9;Q8R3V5;Q8R3V5-1;Q8R3V5-3,8.258043289,11.49863434,6.953554153,12.17789364,8.330758095,12.20100307,8.620621681,Filtered
A2AWT5;A2AWT6;A2AWT7;P25976;P25976-2,5.784648895,12.03408146,3.92945528,10.50739861,5.769231319,8.432688713,5.68433857,Filtered
A2BDX2;O70152,9.293161392,4.738519669,6.883536339,11.56629753,11.27914333,6.217153549,6.026390553,Filtered
A2BE93;Q9EQU5;Q9EQU5-2,86.32279968,106.1988525,71.63987732,251.1140442,65.50039673,210.6883087,66.0100708,Filtered
A2BFF9;O88487;Q3TPJ8,42.95622635,31.82130051,46.26464081,51.11034393,39.91644669,58.03395844,38.84692383,Filtered
A2CEL1;A9R9W0;P11588,580.6312256,12806.75879,876.3149414,3725.672607,630.6763306,10638.72949,476.2259827,3942.716064
A3KFU5;A3KFU8;D3Z5M2;Q6PHQ9;Q91YZ8,38.59449768,66.37931061,38.6521492,58.34099197,32.54730225,57.86720657,34.41269302,Filtered
A3KG93;Q6ZQ88,Filtered,5.410126686,3.712304354,6.403772831,5.899428844,5.569344997,2.683761835,Filtered
A3KGL9;B7ZCQ3;E9Q2Z4;F6W687;P09602,2.816487551,6.042833328,NaN,8.48396492,NaN,4.636652946,3.529847145,Filtered
A3KGR9;Q9D8V0;Q9D8V0-4,6.144611835,1.587457418,11.10100174,16.55288315,10.21317005,12.9006691,5.049685001,Filtered
A3KMP2,53.47451401,34.01576233,50.82353973,14.2432518,60.63141632,37.02864075,47.66094971,Filtered
A8DUK4,7217.84375,1778.76709,6135.535156,10015.57715,8723.419922,2984.522705,9780.242188,12642.71289
A8XU21;P97369,2.529062748,1.812276125,1.978137732,35.6451683,Filtered,4.891841888,5.316411495,Filtered
A8Y5N8;Q91WB4,41.95491791,43.15690994,247.8031464,90.86843872,316.2860413,188.5691071,53.49393463,Filtered
A9XX86;F6QSC4;Q8JZN1,NaN,8.804034233,1.011201024,3.735827446,3.391869068,4.259668827,3.053299189,Filtered
B0R091;P61022,31.1218586,24.02975273,30.37759209,35.74011612,30.98999214,32.40794754,26.58578873,Filtered
B1AQD3;Q0PD20;Q64008,10.28315163,17.21705246,15.1448946,10.31668282,8.286902428,11.35127449,2.506293058,Filtered
B1AQF4;H3BKL8;Q9D7X3,25.57346535,30.23285675,18.4602108,29.43419266,25.9334774,50.47594833,20.93238449,Filtered
B1AQR8;G3X9T7;O08573;O08573-2;O08573-3,NaN,3.838319778,NaN,3.534859657,0.557879865,2.304115772,0.831073999,Filtered
B1AQY9;B1AQZ0;B7ZC46;Q8CHH9;Q8CHH9-2,5.03807354,3.326904058,5.530319691,9.753016472,6.674147129,6.692209721,5.616441727,Filtered
B1AR13;B2RWE3;Z4YKM2,46.06006241,28.70593834,47.30125427,13.72974586,41.17879105,26.0940876,36.5418129,Filtered
B1ARA3;P61255,359.0825806,303.4211426,304.6244812,689.6965942,292.3535156,547.1316528,414.572113,Filtered
B1ARU4;E9PVY8;E9QA63;Q9QXZ0,12.46110344,16.45560074,10.06790352,14.91331196,9.773246765,11.62121582,12.88033485,Filtered
B1AT82;Q9D0M1,8.388584137,12.33040142,8.983680725,8.849820137,9.978952408,14.62265682,12.50567055,Filtered
B1AT92;Q60631,18.3669281,31.94526482,16.21397781,39.2753067,12.89045906,30.40390015,17.08543396,Filtered
B1ATI0;B1AV77;P47740,203.9698944,151.6343689,227.9696045,121.2528305,212.4212494,128.6175232,206.3237762,Filtered
B1ATL6;P47809,5.633882046,5.331624031,4.386145115,6.997550964,6.038362503,3.00603652,3.194670677,Filtered
B1ATP7;Q80Y81;Q80Y81-2,2.272986889,5.790696621,3.234221458,2.194492579,5.219859123,Filtered,8.294334412,Filtered
B1ATZ0;B1ATZ1;Q3UMA3;Q99LI8,21.90697289,27.60297394,22.8645649,22.9280014,15.62644291,26.30293846,16.02894211,Filtered
B1AU25;Q9Z0X1,299.4130554,182.6257019,338.8490295,167.8392944,342.1547852,161.3041687,291.0519714,Filtered
B1AU75;B1AU76;Q99MD9,22.65476608,19.444664,12.90661335,34.48577499,10.26381016,23.47025108,11.00779247,Filtered
B1AUN2;B1AUN3;Q3UKV0,13.88294983,7.793102264,10.92386532,20.79535866,8.944979668,19.42243958,14.46610355,Filtered
B1AUX2;Q61191,4.528710842,14.08019066,5.814191341,10.44216728,3.848536491,13.96225166,7.47799778,Filtered
B1AUY7;B1AUY8;Q9QY36,6.226458073,3.026550293,2.475742579,7.873945713,5.385835648,6.813596249,3.737149954,Filtered
B1AWE0;Q6PFA2,200.6948395,315.8928223,191.5829773,196.2286072,188.3370209,297.5624084,215.4521484,Filtered
B1AWT2;B1AWT3;Q7TT45;Q99K70,18.0855217,46.80013275,21.34687805,25.17142868,26.17221832,24.75971985,17.85345268,Filtered
B1AY13;E9PV45,18.24635124,4.196511269,25.94281578,9.383134842,6.779727936,8.929922104,8.162606239,Filtered
B1AZ14;B1AZ15;Q3UMF0;Q3UMF0-2;Q3UMF0-3;Q3UMF0-4,66.07969666,26.11488152,66.31668854,13.73459339,60.60012817,33.16904449,49.97709274,Filtered
B1AZ42;P0C0A3,2.774750948,1.795571566,1.338025928,2.499234438,6.577497959,1.573369622,2.194311619,Filtered
B1AZ46;Q8BKX1;Q8BKX1-2;Q8BKX1-3;Q8BKX1-4,8.83025074,9.808632851,5.828979969,5.346709251,3.499023199,4.267531395,2.262001038,Filtered
B1AZI6,2.004766941,2.236277342,NaN,1.521769881,NaN,NaN,3.276660442,Filtered
B1B1A8;Q6PDN3,59.58602524,115.2319641,50.1101799,97.77716827,54.01053619,153.4281464,58.85078049,Filtered
B2KGR2;O89112,4.746413708,8.054253578,4.286103725,2.454563379,4.026876926,3.24091363,5.037887096,Filtered
B2RPU8;D3Z5B1;Q9D1L0,55.61680984,128.9096832,62.29428482,44.37720108,70.85747528,59.02163315,67.89628601,Filtered
B2RQC6;B2RQC6-2;E9QAI5;G3UWN2,10.76951694,6.286734581,NaN,13.33150291,3.703316212,7.803271294,4.722763538,Filtered
B2RQS1;Q9ERG2,5.703211784,12.02408028,12.15551662,9.985982895,4.355461597,9.529982567,6.805374146,Filtered
